#{"t_start": 1607735214.9873712, "env_id": null}
r,l,t
-2523.848779,132,175.342362
-2909.437712,146,175.499539
-2746.251356,148,175.642165
-1973.820785,154,175.781088
-2157.007037,131,175.907187
-1189.417255,136,176.030464
-1261.228646,140,176.156682
-2412.641646,152,176.296317
-1733.184955,122,176.409893
-2223.422817,152,176.544747
-2139.969492,156,176.681632
-1806.528285,161,176.82233
-2008.433975,156,176.960009
-1937.824328,162,177.10226
-1573.430455,155,178.157828
-1532.760415,144,178.295121
-2715.84461,153,178.433803
-2050.926342,153,178.572047
-2077.284671,131,178.692811
-1998.88561,147,178.825184
-1721.73553,132,178.946416
-2123.540426,123,179.060692
-2349.612753,128,179.178132
-1757.269019,125,179.293883
-2237.560541,149,179.427101
-2472.104059,148,179.558758
-2296.568032,128,179.679442
-1665.152376,139,179.804532
-1957.524279,143,179.935185
-2195.356563,120,181.109791
-2496.894455,132,181.238805
-1624.188094,142,181.367346
-3059.505277,137,181.490866
-1836.663915,151,181.625765
-1880.996579,122,181.738811
-2468.700689,142,181.867147
-3225.979071,147,181.999205
-2290.179809,160,182.13981
-1823.956536,160,182.2799
-2531.542764,124,182.394637
-3044.256426,132,182.515787
-2077.994089,117,182.625874
-1886.226496,148,182.757977
-2479.59438,147,182.889004
-2769.168636,126,183.925347
-1486.003863,140,184.059054
-2744.440887,128,184.176451
-1932.191523,147,184.308847
-2691.630993,142,184.436209
-2970.461199,150,184.570767
-2185.678337,152,184.705821
-1815.948663,133,184.82732
-2823.072051,151,184.962721
-1938.318725,149,185.097688
-1642.896348,155,185.235303
-2047.576037,134,185.358697
-1868.914267,142,185.493383
-1875.924464,126,185.614132
-1500.56788,140,186.673126
-1578.227474,162,186.825125
-2050.331451,148,186.958515
-1684.932874,144,187.086734
-2062.898158,133,187.20717
-2230.006543,145,187.339579
-2559.910581,153,187.475682
-2109.330127,137,187.599567
-1507.609334,133,187.722786
-2685.654687,142,187.851224
-1942.740456,143,187.979198
-1901.236076,141,188.107705
-2629.836795,130,188.226885
-1711.129697,123,188.341343
-1448.253851,143,188.4707
-1907.724197,125,189.509959
-2429.499806,144,189.646667
-2677.844945,146,189.777212
-1824.481415,141,189.90448
-2688.174235,137,190.028561
-2871.939024,145,190.158739
-2219.151525,145,190.289345
-1863.183348,153,190.426624
-1799.690429,129,190.550501
-2448.431992,129,190.672703
-2110.027813,122,190.797243
-2023.99389,139,190.925419
-3050.888546,138,191.053666
-2451.486104,142,191.183768
-1851.01711,149,192.234377
-1656.664664,159,192.383417
-2393.617131,161,192.529891
-1739.300034,137,192.655984
-2481.012184,131,192.779609
-2154.142615,138,192.904664
-2277.912807,142,193.032101
-1922.212321,134,193.153116
-1545.491832,149,193.286379
-2433.971856,139,193.411485
-1764.981676,144,193.540139
-2321.573152,151,193.676358
-2513.290439,141,193.805603
-1857.960917,132,193.926924
-1320.390913,121,194.040107
-1990.376235,169,195.11204
-1595.584899,136,195.242172
-1769.56079,138,195.367714
-1728.74088,154,195.503664
-3064.302992,142,195.637303
-2003.358135,146,195.772817
-1946.375378,126,195.895171
-2218.030852,153,196.034065
-2323.440233,144,196.165351
-2677.047491,155,196.302474
-2159.040754,160,196.441956
-1603.593113,135,196.56391
-1645.391522,161,196.704095
-1953.142641,130,196.822419
-2166.140163,154,197.880948
-1895.691613,159,198.029095
-2098.534325,129,198.14791
-1860.010912,124,198.262334
-1923.846804,175,198.412907
-1833.568962,152,198.547628
-1765.736122,124,198.662751
-1548.539595,118,198.77264
-1917.585635,139,198.897953
-1513.672827,166,199.043134
-2063.061048,158,199.181895
-1794.552578,129,199.302405
-1970.399095,127,199.41958
-1976.952227,155,199.556736
-2046.810454,128,200.594852
-3160.548062,146,200.760447
-3442.011208,141,200.91039
-2037.424312,135,201.036526
-1956.347378,134,201.162241
-2198.116393,153,201.300378
-2049.651967,145,201.429895
-2100.255715,151,201.563916
-1727.16335,162,201.706804
-2291.558689,139,201.832225
-1714.872179,130,201.951426
-2770.738487,145,202.08135
-2667.357561,159,202.22066
-2006.165879,134,202.343317
-2258.828244,141,203.387018
-2556.395859,127,203.511668
-2460.296438,134,203.63847
-2122.370931,155,203.778338
-1532.910535,156,203.919656
-2024.14887,162,204.065646
-1941.369422,157,204.202919
-2284.123,173,204.352727
-2174.73311,159,204.491575
-2555.657427,144,204.621237
-2089.05368,161,204.762727
-2351.053301,142,204.890394
-2004.251667,153,205.026968
-1618.409051,141,205.153675
-2615.830991,155,206.243141
-2013.522336,155,206.391245
-2336.14382,152,206.527491
-1949.75495,134,206.649403
-1842.8092,125,206.765098
-2163.288954,135,206.887773
-2058.324439,153,207.023904
-1353.574775,126,207.140563
-1941.357739,152,207.276754
-1935.162793,153,207.413278
-2130.898999,144,207.543152
-1808.09676,152,207.678047
-2133.135292,158,207.816635
-1963.071442,147,207.949388
-2315.654723,163,209.041576
-2492.954451,147,209.181696
-3355.901003,174,209.331947
-1754.4555,149,209.464523
-1791.765918,153,209.622879
-1913.313856,146,209.755296
-2554.251738,153,209.890602
-1798.699915,144,210.020077
-2064.079665,135,210.143522
-2217.330596,132,210.265509
-2329.691056,158,210.405556
-2432.485816,153,210.541753
-2307.228358,157,210.681252
-2363.616883,179,211.789967
-2852.216552,146,211.929153
-1690.726757,140,212.060779
-1822.339763,119,212.173101
-1993.612095,174,212.323479
-1728.778896,129,212.442299
-2062.719491,153,212.577596
-2447.434516,149,212.710489
-2055.938359,142,212.838166
-2164.818287,146,212.968792
-1426.941341,121,213.081744
-2548.312574,153,213.217124
-1744.187724,148,213.348744
-1849.907491,143,213.477522
-2232.242355,155,213.616338
-1814.266553,172,214.693164
-1835.353721,176,214.8518
-2400.429105,136,214.9761
-2585.26254,157,215.114252
-2507.749873,156,215.251549
-1926.397208,132,215.373571
-2482.889633,133,215.495168
-2625.721553,167,215.640249
-2956.401951,183,215.798001
-2381.588738,140,215.931998
-2025.58874,169,216.089932
-2350.486457,171,216.240623
-2103.771502,172,216.393663
-2960.774081,142,217.449007
-1765.73058,133,217.576373
-2118.405874,128,217.695159
-1862.384107,146,217.825894
-1534.973307,148,217.957801
-1936.802591,145,218.087875
-2900.070798,137,218.211511
-2366.397751,123,218.32492
-1983.554047,153,218.460479
-2141.934709,132,218.580861
-2143.897263,131,218.701293
-1620.551628,141,218.827526
-2008.160104,163,218.970186
-1980.449529,130,219.091569
-2027.264541,132,220.130562
-3119.171625,176,220.292535
-2944.374395,137,220.419767
-2196.496778,122,220.532338
-2275.759698,129,220.649761
-1760.927697,136,220.77374
-1843.781005,135,220.911476
-2272.410754,165,221.065429
-2275.452862,159,221.224617
-2583.641297,157,221.368122
-2372.891419,142,221.498741
-2005.629198,128,221.617082
-2144.62928,147,221.749172
-1911.3443,131,221.869103
-1746.838505,147,221.999882
-2909.066463,148,223.057307
-2457.51612,150,223.197037
-2167.488639,130,223.316035
-2355.979613,141,223.442712
-1530.953382,145,223.572811
-2268.261056,168,223.718606
-2164.505876,130,223.837935
-2028.684904,135,223.961254
-2515.691193,139,224.088134
-2061.89846,171,224.236412
-2278.066386,160,224.376776
-3694.166001,151,224.512086
-2625.898984,161,224.653124
-2086.364722,136,225.695765
-2455.366635,161,225.846351
-1260.978207,138,225.980232
-1684.283103,138,226.111098
-2103.468601,176,226.288268
-2441.690756,157,226.429592
-1880.607276,165,226.575796
-2669.3828,159,226.716318
-2007.01184,135,226.839095
-2047.083792,167,226.984812
-1475.218428,164,227.129663
-1650.675042,141,227.257105
-1857.250625,141,227.383749
-2463.915416,159,227.523506
-1585.874982,146,228.577288
-2457.212837,173,228.735723
-1974.09633,163,228.880715
-2740.41666,146,229.011308
-2316.501757,123,229.125979
-1699.595531,158,229.264964
-2450.734624,169,229.411772
-1817.279888,142,229.541808
-1330.2174,135,229.665398
-2772.27349,141,229.791651
-3882.084592,121,229.904687
-1964.884208,149,230.038142
-2247.903687,175,230.190478
-1769.214346,140,230.316413
-2084.102557,150,231.419064
-2208.071807,146,231.555363
-2343.170175,160,231.702662
-1702.43485,169,231.852116
-1896.530729,145,231.981916
-2775.856407,161,232.12358
-2017.261985,146,232.254652
-2030.295037,186,232.414323
-2411.181421,155,232.550992
-1782.903564,169,232.697571
-1185.122634,150,232.831044
-2504.772741,159,232.970975
-1573.016554,163,234.033527
-2488.859911,170,234.191274
-1827.245965,159,234.336308
-1192.718609,144,234.466679
-1904.022732,163,234.609706
-1418.993057,159,234.751115
-1893.633176,180,234.905556
-1887.338917,166,235.051572
-2008.757835,129,235.170228
-2824.832228,184,235.328565
-1900.142954,161,235.470483
-2351.654125,186,235.629138
-2436.686477,164,235.773088
-2357.687517,138,236.849533
-2047.939439,134,236.979768
-1694.474913,157,237.122391
-2299.291153,148,237.256872
-1667.854715,161,237.400039
-2364.079559,161,237.541437
-1983.887119,154,237.679505
-2281.735331,149,237.81092
-1840.112597,187,237.969938
-1972.16719,149,238.10168
-2325.352477,162,238.244861
-2624.894296,149,238.377395
-2027.908216,174,238.527687
-2432.905023,162,239.58939
-2667.787338,170,239.746929
-1749.266716,140,239.872917
-2659.904357,158,240.012097
-2056.339834,179,240.166332
-1935.394469,147,240.297204
-1943.83621,130,240.415706
-1490.057527,127,240.533512
-2198.266903,180,240.689393
-2892.753785,175,240.839354
-2072.209148,176,240.991059
-1491.337432,145,241.119901
-2039.258124,155,241.263714
-1524.855485,175,242.36713
-2255.606805,170,242.524705
-2526.298382,151,242.658532
-2386.496553,185,242.816879
-2690.704306,159,242.957055
-2725.981786,152,243.092312
-1752.538012,158,243.231589
-3178.276684,160,243.373885
-2708.650723,203,243.545273
-2340.496023,158,243.685579
-2191.614604,136,243.81101
-1694.616789,160,243.952147
-2103.294771,175,244.103077
-1903.262102,173,245.18026
-3148.42289,187,245.344678
-1845.126248,193,245.510562
-3013.903354,173,245.664069
-1781.219243,149,245.796317
-2465.172756,181,245.951641
-2268.065008,179,246.106217
-2007.195514,172,246.260125
-2650.585223,151,246.397552
-2141.591155,203,246.577113
-1905.397174,172,246.730186
-1574.59809,161,247.790428
-2343.121243,181,247.957113
-1186.825552,156,248.095378
-2144.93744,138,248.219709
-1644.760629,160,248.360461
-2494.523247,159,248.500827
-1706.970376,160,248.640595
-2017.182755,143,248.768815
-1678.81322,170,248.916548
-1648.971172,154,249.055079
-1460.313419,141,249.181565
-2160.48186,182,249.337774
-1811.845539,163,249.47968
-2342.043518,173,250.54851
-1547.359447,144,250.686375
-2763.933631,188,250.849084
-1926.318826,171,250.997608
-1894.275853,161,251.140882
-1513.35176,166,251.296393
-1916.417729,142,251.428676
-1976.443125,146,251.575609
-1882.821319,173,251.72925
-2419.490713,189,251.897014
-2217.510067,189,252.058442
-1960.365397,178,252.21083
-2261.840673,179,253.285256
-2975.483807,218,253.477363
-1983.525026,143,253.60555
-1915.596852,178,253.758778
-1513.483752,174,253.909808
-2182.976943,153,254.046928
-2729.478173,154,254.18316
-1938.558397,168,254.328792
-1395.208434,162,254.471306
-2149.513442,168,254.618048
-2254.306575,162,254.759532
-2422.980962,180,254.914185
-2496.729753,201,256.003641
-2008.021502,163,256.155652
-1805.75233,193,256.32108
-1878.668749,161,256.468486
-1700.482228,171,256.625307
-2456.674474,243,256.831145
-2367.926148,189,256.996289
-1973.429798,171,257.144583
-2031.303586,176,257.295698
-1896.547759,158,257.435222
-2898.591502,180,257.590015
-3292.039307,186,257.749281
-2393.130868,204,258.850085
-2583.08099,166,258.997808
-1875.953681,153,259.135248
-2163.589194,139,259.260634
-2513.108951,194,259.425195
-2074.20548,148,259.557038
-2512.995221,164,259.702042
-2604.715494,192,259.866258
-2078.696057,171,260.015259
-1569.791305,187,260.174922
-2178.961092,172,260.323233
-1716.286467,165,261.390292
-2007.218292,170,261.555251
-2344.691992,180,261.73155
-2677.751258,186,261.896707
-3006.523722,168,262.04724
-2146.149532,165,262.19132
-2996.936914,190,262.355096
-2279.66803,186,262.514081
-1988.443767,234,262.708289
-2195.152066,211,262.8859
-1969.508044,168,263.033059
-2203.47293,175,263.184281
-2192.225742,207,264.285471
-1883.575704,183,264.449343
-2323.616861,228,264.638395
-2060.496176,190,264.799255
-1838.961278,183,264.956436
-1774.119395,190,265.11844
-1830.057653,147,265.251145
-1764.871219,201,265.421298
-1726.882894,196,265.587523
-1583.886329,170,265.736898
-2068.163366,200,266.845141
-2008.338578,148,266.985634
-3870.749966,176,267.144488
-2074.057384,172,267.293687
-2285.780717,184,267.451385
-1583.866309,161,267.592732
-2092.974942,195,267.759525
-2101.462179,172,267.909268
-1669.430142,203,268.080158
-1720.851668,180,268.234489
-3593.379304,226,268.422219
-1401.643284,173,268.571516
-2795.728571,174,269.647305
-1401.785294,161,269.793246
-2611.432318,165,269.938831
-2050.049531,181,270.094324
-2594.61279,192,270.256978
-2985.274074,178,270.410203
-2125.666468,144,270.539325
-1705.880107,189,270.701899
-2766.220074,154,270.837743
-2121.293638,158,270.976883
-2503.799201,216,271.158998
-2259.956202,182,272.294147
-1668.98752,205,272.478818
-1934.569098,197,272.646076
-2527.065137,206,272.819948
-3121.35796,248,273.023558
-2245.067017,186,273.182198
-2106.306981,218,273.363629
-2146.588514,182,273.519683
-1739.266203,154,273.656517
-1729.030244,175,273.807124
-2933.416662,208,273.982639
-2156.750015,172,275.057869
-2101.537466,135,275.187736
-2011.029952,166,275.334652
-1836.06665,198,275.505594
-2185.326906,191,275.668656
-1812.987108,195,275.833919
-2096.419352,201,276.004272
-1864.175086,158,276.143342
-2239.601416,177,276.295445
-1510.509741,152,276.431437
-1486.135124,189,276.595677
-1881.402094,169,277.705021
-2464.011226,195,277.889237
-2071.796073,170,278.04093
-1969.585983,144,278.169933
-2262.716904,182,278.326164
-1805.21203,170,278.474017
-1911.545407,157,278.613739
-2357.572324,177,278.766715
-2008.215267,202,278.937173
-1966.36377,190,279.100143
-1984.399629,143,279.228314
-1663.193688,171,279.376309
-1472.634079,150,280.42992
-2283.041505,175,280.59155
-1525.837707,191,280.755706
-2031.107849,167,280.901322
-2028.761963,166,281.045934
-1845.313757,166,281.190246
-2146.67539,165,281.334079
-2191.268561,168,281.479821
-1479.685469,146,281.611432
-2027.651819,173,281.774503
-2038.744544,135,281.905482
-1891.092232,182,282.073465
-2003.517907,175,282.228159
-2629.913675,204,283.327622
-1730.986243,155,283.4693
-1693.287183,181,283.624027
-1908.750309,209,283.798956
-2119.059348,207,283.975341
-2879.846441,185,284.134699
-3233.643818,195,284.299439
-2360.848029,184,284.458138
-2499.331234,142,284.58613
-1420.688524,162,284.728751
-2249.145208,170,284.875732
-2091.57902,203,285.975314
-2791.727905,183,286.138237
-2008.399867,165,286.282425
-2011.026344,169,286.428486
-2773.050516,189,286.590675
-2017.502082,136,286.715539
-2024.975194,175,286.873709
-2915.523125,203,287.054548
-1858.269169,171,287.205832
-1387.752076,171,287.35742
-2464.693272,209,287.533163
-2131.338458,174,288.599469
-2642.073853,197,288.778086
-2199.079171,171,288.928717
-2331.032976,162,289.072934
-1794.225433,163,289.218865
-2348.114279,199,289.390302
-2961.089336,166,289.537802
-1915.964178,162,289.682447
-2628.079312,152,289.820381
-2053.432149,193,289.985407
-2082.498281,194,290.151228
-3071.746596,177,290.303314
-2774.647232,165,291.36941
-2235.719186,167,291.524013
-2244.008388,157,291.663055
-2739.920205,204,291.841143
-1848.560532,186,292.006024
-1569.099196,181,292.173199
-2592.509009,182,292.333327
-1531.056333,183,292.492654
-2356.077756,204,292.664721
-2444.068057,206,292.838305
-1852.708368,155,292.974939
-1481.189746,179,294.047583
-2847.783252,209,294.234845
-2160.014828,174,294.384638
-2082.556244,228,294.572958
-1502.021003,170,294.721013
-2198.235647,156,294.859073
-2182.436915,175,295.015029
-2021.810481,171,295.16494
-2285.370963,155,295.301729
-2492.462765,193,295.465959
-2556.33584,173,295.614564
-2798.093347,160,295.755394
-2397.543279,154,296.81759
-2872.302831,191,297.001756
-2466.974664,201,297.182795
-2716.746491,163,297.329269
-3060.87494,182,297.488072
-1826.664843,184,297.645955
-2551.476828,203,297.816664
-2283.262209,197,297.982748
-3888.776053,204,298.154006
-2321.129985,174,298.30466
-2096.255892,168,298.450076
-1839.378643,188,299.534387
-2393.311125,214,299.720658
-2483.836178,209,299.896471
-2361.700862,154,300.032647
-3407.024178,192,300.195589
-1878.36716,188,300.354997
-1928.950023,208,300.529018
-3085.052248,203,300.701687
-2677.225833,189,300.862282
-3000.626441,197,301.030345
-2398.168025,143,301.15814
-2278.654251,152,302.243632
-1924.097427,188,302.420852
-2147.613687,184,302.586031
-2252.592583,190,302.747352
-912.8287,219,302.929088
-2305.992,205,303.101461
-2217.133299,229,303.290551
-2003.77225,177,303.442566
-2199.584021,201,303.611477
